1.386	1.39	1.383	1.397	0.005	0.36	6480	901862	1.3804	1.3933	1.37255	1.383388537	1.372922443	0.010466094	0.010736244	-0.0005403
1.39	1.426	1.38	1.428	0.036	2.59	10823	1529224	1.392	1.3953	1.37835	1.389944627	1.376903643	0.013040984	0.011197194	0.003687581
1.424	1.416	1.412	1.425	-0.01	-0.7	5038	713886	1.4012	1.3959	1.38375	1.393953394	1.379833418	0.014119976	0.011781752	0.00467645
1.419	1.416	1.416	1.426	0	0	4977	706747	1.4066	1.3968	1.38805	1.397345357	1.382541306	0.014804052	0.012386213	0.004835678
1.41	1.392	1.39	1.41	-0.024	-1.69	3775	526784	1.408	1.3961	1.38975	1.396522958	1.383248938	0.01327402	0.012563774	0.001420491
1.394	1.4	1.393	1.407	0.008	0.57	1983	277311	1.41	1.3952	1.391	1.397057908	1.384501209	0.012556699	0.012562359	-1.13E-05
1.39	1.378	1.375	1.403	-0.022	-1.57	1988	274633	1.4004	1.3962	1.3916	1.394125829	1.384015526	0.010110303	0.012071948	-0.003923289
1.397	1.395	1.376	1.397	0.017	1.23	1476	205565	1.3962	1.3987	1.39365	1.39426032	1.38483562	0.009424701	0.011542498	-0.004235594
1.396	1.418	1.39	1.425	0.023	1.65	5285	748017	1.3966	1.4016	1.3964	1.397912662	1.387310204	0.010602458	0.01135449	-0.001504063
1.433	1.45	1.429	1.452	0.032	2.26	18454	2668886	1.4082	1.4081	1.39985	1.405926253	1.391985315	0.013940937	0.01187178	0.004138316
1.441	1.448	1.437	1.449	-0.002	-0.14	2199	316600	1.4178	1.4139	1.4036	1.412399242	1.396160536	0.016238707	0.012745165	0.006987083
1.442	1.442	1.434	1.452	-0.006	-0.41	2271	326610	1.4306	1.4155	1.4054	1.416953268	1.399575731	0.017377536	0.01367164	0.007411793
1.443	1.459	1.443	1.469	0.017	1.18	5590	816748	1.4434	1.4198	1.40785	1.423422071	1.404001141	0.01942093	0.014821498	0.009198863
1.454	1.459	1.453	1.463	0	0	4711	686897	1.4516	1.4241	1.41045	1.428895653	1.408095358	0.020800295	0.016017258	0.009566074
1.45	1.45	1.44	1.456	-0.009	-0.62	5457	788896	1.4516	1.4299	1.413	1.432142502	1.41121367	0.020928832	0.016999573	0.007858519
1.438	1.445	1.429	1.446	-0.005	-0.34	5267	758635	1.451	1.4344	1.4148	1.434120593	1.413727006	0.020393586	0.017678376	0.005430422
1.44	1.425	1.423	1.458	-0.02	-1.38	9429	1356129	1.4476	1.4391	1.41765	1.432717416	1.414565331	0.018152086	0.017773118	0.000757936
1.42	1.405	1.387	1.42	-0.02	-1.4	11055	1549000	1.4368	1.4401	1.4194	1.428453177	1.413854205	0.014598971	0.017138288	-0.005078634
1.427	1.406	1.403	1.427	0.001	0.07	4225	594334	1.4262	1.4389	1.42025	1.424998827	1.41327045	0.011728378	0.016056306	-0.008655857
1.412	1.43	1.408	1.432	0.024	1.71	6065	862171	1.4222	1.4369	1.4225	1.425768241	1.414513546	0.011254695	0.015095984	-0.007682577
1.439	1.424	1.411	1.439	-0.006	-0.42	4227	603219	1.418	1.4345	1.4242	1.425496203	1.415218278	0.010277926	0.014132372	-0.007708893
1.434	1.464	1.402	1.465	0.04	2.81	4296	616997	1.4258	1.4367	1.4261	1.43141988	1.418841409	0.012578471	0.013821592	-0.002486243
1.464	1.464	1.412	1.472	0	0	5248	765511	1.4376	1.4372	1.4285	1.436432217	1.422194778	0.014237439	0.013904761	0.000665356
1.473	1.467	1.465	1.492	0.003	0.2	6920	1026295	1.4498	1.438	1.43105	1.441134961	1.425521295	0.015613666	0.014246542	0.002734248
1.445	1.495	1.444	1.495	0.028	1.91	8623	1271208	1.4628	1.4425	1.4362	1.449421903	1.430678794	0.01874311	0.015145856	0.007194508
1.495	1.515	1.488	1.52	0.02	1.34	9981	1506611	1.481	1.4495	1.44195	1.459510855	1.436937087	0.022573768	0.016631438	0.011884659
1.523	1.574	1.523	1.575	0.059	3.89	11122	1729863	1.503	1.4644	1.45175	1.477124589	1.447108372	0.030016217	0.019308394	0.021415646
1.576	1.57	1.563	1.589	-0.004	-0.25	9731	1528575	1.5242	1.4809	1.4605	1.491413128	1.456226793	0.035186334	0.022483982	0.025404705
1.561	1.585	1.553	1.595	0.015	0.96	7842	1235372	1.5478	1.4988	1.46885	1.50581112	1.465780428	0.040030691	0.025993324	0.028074735
1.581	1.57	1.558	1.581	-0.015	-0.95	6259	980143	1.5628	1.5128	1.47485	1.515686339	1.473511545	0.042174793	0.029229618	0.025890351
1.561	1.563	1.539	1.568	-0.007	-0.45	7603	1182536	1.5724	1.5267	1.4806	1.522965368	1.480149182	0.042816185	0.031946931	0.021738508
1.553	1.547	1.539	1.555	-0.016	-1.02	3641	563526	1.567	1.535	1.48585	1.526663005	1.485107225	0.041555781	0.033868701	0.015374159
1.557	1.591	1.555	1.592	0.044	2.84	8201	1296056	1.5712	1.5477	1.49245	1.536561008	1.492960123	0.043600885	0.035815138	0.015571494
1.593	1.6	1.584	1.602	0.009	0.57	5915	941330	1.5742	1.561	1.4995	1.546320857	1.500897416	0.04542344	0.037736798	0.015373284
1.602	1.622	1.593	1.63	0.022	1.37	9592	1550832	1.5846	1.5737	1.5081	1.557963805	1.509876791	0.048087015	0.039806842	0.016560346
1.63	1.64	1.621	1.657	0.018	1.11	11364	1865261	1.6	1.5862	1.51785	1.570584761	1.519524314	0.051060447	0.042057563	0.018005769
1.63	1.672	1.63	1.68	0.032	1.95	10278	1707562	1.625	1.596	1.5302	1.586187109	1.530828321	0.055358788	0.044717808	0.021281961
1.692	1.715	1.691	1.719	0.043	2.57	13249	2262594	1.6498	1.6105	1.5457	1.606004481	1.544481304	0.061523176	0.048078882	0.026888589
1.718	1.739	1.716	1.751	0.024	1.4	16552	2867649	1.6776	1.6259	1.56235	1.626465333	1.558900498	0.067564834	0.051976072	0.031177524
1.747	1.769	1.732	1.789	0.03	1.73	16649	2945478	1.707	1.6458	1.5793	1.648393746	1.574473827	0.073919919	0.056364842	0.035110155
1.768	1.743	1.74	1.768	-0.026	-1.47	18723	3283949	1.7276	1.6638	1.59525	1.662948556	1.586964972	0.075983584	0.06028859	0.031389987
1.746	1.769	1.741	1.769	0.026	1.49	27465	4817984	1.747	1.686	1.6105	1.679264164	1.600456775	0.078807389	0.06399235	0.029630079
1.783	1.788	1.78	1.795	0.019	1.07	20777	3713172	1.7616	1.7057	1.6267	1.695992756	1.614356235	0.08163652	0.067521184	0.028230672
1.781	1.754	1.745	1.804	-0.034	-1.9	34200	6030602	1.7646	1.7211	1.64105	1.704916948	1.624705299	0.080211649	0.070059277	0.020304743
1.764	1.753	1.745	1.765	-0.001	-0.06	11601	2030311	1.7614	1.7342	1.65395	1.712314341	1.634212932	0.078101408	0.071667703	0.01286741
1.754	1.748	1.74	1.758	-0.005	-0.29	10655	1864198	1.7624	1.745	1.6656	1.717804442	1.642645153	0.075159289	0.07236602	0.005586537
1.745	1.701	1.693	1.745	-0.047	-2.69	17380	2981263	1.7488	1.7479	1.67195	1.715219143	1.64696942	0.068249724	0.071542761	-0.006586075
1.726	1.725	1.702	1.735	0.024	1.41	14373	2467032	1.7362	1.7489	1.6797	1.716723891	1.652751549	0.063972341	0.070028677	-0.012112672
1.723	1.744	1.723	1.745	0.019	1.1	16410	2850060	1.7342	1.7494	1.68765	1.720920215	1.659512953	0.061407262	0.068304394	-0.013794264
1.756	1.763	1.756	1.772	0.019	1.09	15969	2818222	1.7362	1.7488	1.6973	1.727394028	1.667181033	0.060212996	0.066686114	-0.012946237
1.75	1.757	1.729	1.762	-0.006	-0.34	23362	4080168	1.738	1.7502	1.707	1.731948793	1.673836196	0.058112597	0.064971411	-0.013717627
1.766	1.797	1.766	1.81	0.04	2.28	43883	7870772	1.7572	1.753	1.7195	1.741956672	1.682961861	0.05899481	0.063776091	-0.009562561
1.79	1.749	1.743	1.79	-0.048	-2.67	33909	5985122	1.762	1.7491	1.7274	1.743040261	1.687854777	0.055185483	0.062057969	-0.013744972
1.758	1.695	1.69	1.758	-0.054	-3.09	29226	4995872	1.7522	1.7432	1.73215	1.735649451	1.688384173	0.047265278	0.059099431	-0.023668306
1.709	1.705	1.697	1.714	0.01	0.59	10435	1779867	1.7406	1.7384	1.7363	1.730934151	1.689615235	0.041318916	0.055543328	-0.028448823
1.704	1.679	1.678	1.71	-0.026	-1.52	14716	2478035	1.725	1.7315	1.73825	1.722944281	1.688828768	0.034115514	0.051257765	-0.034284503
1.679	1.653	1.649	1.697	-0.026	-1.55	16282	2726630	1.6962	1.7267	1.7373	1.712183623	1.686174306	0.026009317	0.046208076	-0.040397517
1.652	1.665	1.632	1.679	0.012	0.73	12832	2117289	1.6794	1.7207	1.7348	1.704924604	1.684605576	0.020319028	0.041030266	-0.041422477
1.668	1.722	1.668	1.728	0.057	3.42	25461	4330027	1.6848	1.7185	1.73395	1.707551588	1.687375962	0.020175626	0.036859338	-0.033367425
1.726	1.722	1.7	1.726	0	0	17131	2937822	1.6882	1.7144	1.7316	1.70977442	1.689941073	0.019833347	0.03345414	-0.027241585
1.778	1.746	1.722	1.78	0.024	1.39	12489	2178381	1.7016	1.7133	1.73175	1.715347587	1.694094138	0.021253449	0.031014002	-0.019521105
1.75	1.72	1.719	1.75	-0.026	-1.49	9504	1643998	1.715	1.7056	1.7293	1.716063342	1.696013326	0.020050016	0.028821205	-0.017542376
1.72	1.704	1.698	1.722	-0.016	-0.93	16956	2897328	1.7228	1.7011	1.7251	1.714207444	1.696604999	0.017602445	0.026577453	-0.017950016
1.706	1.705	1.7	1.716	0.001	0.06	6922	1181112	1.7194	1.7021	1.72265	1.712790914	1.697226916	0.015563997	0.024374762	-0.017621528
1.709	1.684	1.671	1.717	-0.021	-1.23	9457	1606947	1.7118	1.7	1.7192	1.708361542	1.696247049	0.012114493	0.021922708	-0.019616429
1.677	1.665	1.655	1.677	-0.019	-1.13	12217	2035345	1.6956	1.6986	1.71505	1.701690536	1.693932244	0.007758292	0.019089825	-0.022663065
1.668	1.69	1.665	1.69	0.025	1.5	9914	1663643	1.6896	1.7023	1.7145	1.699891992	1.693640942	0.00625105	0.01652207	-0.02054204
1.695	1.672	1.67	1.695	-0.018	-1.07	9303	1566923	1.6832	1.703	1.71185	1.695600916	1.692037785	0.003563131	0.013930282	-0.020734302
1.682	1.678	1.66	1.682	0.006	0.36	9640	1610075	1.6778	1.6986	1.70855	1.692893083	1.690997875	0.001895208	0.011523267	-0.019256118
1.678	1.708	1.664	1.712	0.03	1.79	10065	1700730	1.6826	1.6972	1.7058	1.695217224	1.692257375	0.002959849	0.009810584	-0.013701469
1.729	1.762	1.724	1.763	0.054	3.16	24239	4225603	1.702	1.6988	1.70605	1.705491497	1.697423813	0.008067684	0.009462004	-0.002788639
1.763	1.745	1.744	1.763	-0.017	-0.96	18997	3327950	1.713	1.7013	1.70345	1.711569728	1.700948176	0.010621553	0.009693913	0.001855279
1.735	1.774	1.731	1.785	0.029	1.66	23784	4196295	1.7334	1.7083	1.7047	1.721174386	1.706359707	0.014814679	0.010718067	0.008193224
1.776	1.779	1.761	1.796	0.005	0.28	20240	3615154	1.7536	1.7157	1.7089	1.730070634	1.711740732	0.018329902	0.012240434	0.012178937
1.763	1.794	1.763	1.797	0.015	0.84	15328	2738626	1.7708	1.7267	1.71335	1.739905921	1.717834286	0.022071635	0.014206674	0.015729922
1.796	1.823	1.796	1.829	0.029	1.62	26911	4894426	1.783	1.7425	1.72055	1.752689626	1.725624665	0.02706496	0.016778331	0.020573259
1.82	1.845	1.812	1.848	0.022	1.21	20825	3814080	1.803	1.758	1.73015	1.766891222	1.734467625	0.032423597	0.019907384	0.025032425
1.849	1.819	1.808	1.868	-0.026	-1.41	30032	5503210	1.812	1.7727	1.73785	1.774907957	1.740729507	0.03417845	0.022761597	0.022833705
1.817	1.827	1.808	1.844	0.008	0.44	25546	4680192	1.8216	1.7876	1.7431	1.782922117	1.747120126	0.035801991	0.025369676	0.02086463
1.838	1.828	1.823	1.849	0.001	0.05	18203	3342971	1.8284	1.7996	1.7484	1.789857176	1.753111412	0.036745764	0.027644894	0.018201741
1.82	1.783	1.775	1.82	-0.045	-2.46	22743	4072796	1.8204	1.8017	1.75025	1.788802226	1.755325445	0.033476781	0.028811271	0.00933102
1.783	1.782	1.766	1.789	-0.001	-0.06	12070	2146158	1.8078	1.8054	1.75335	1.78775573	1.75730139	0.03045434	0.029139885	0.00262891
1.782	1.825	1.772	1.833	0.043	2.41	18680	3381267	1.809	1.8105	1.7594	1.793485617	1.762316224	0.031169393	0.029545787	0.003247214
1.827	1.858	1.822	1.865	0.033	1.81	25335	4688543	1.8152	1.8184	1.76705	1.803410907	1.769404071	0.034006836	0.030437997	0.007137679
1.856	1.868	1.843	1.889	0.01	0.54	34089	6377645	1.8232	1.8258	1.77625	1.813347691	1.776707626	0.036640064	0.03167841	0.009923309
1.86	1.862	1.849	1.876	-0.006	-0.32	26025	4843968	1.839	1.8297	1.7861	1.820832661	1.783025702	0.037806959	0.03290412	0.009805678
1.86	1.905	1.859	1.908	0.043	2.31	27124	5127236	1.8636	1.8357	1.79685	1.833781483	1.792060997	0.041720485	0.034667393	0.014106184
1.909	1.918	1.902	1.944	0.013	0.68	35191	6766941	1.8822	1.8456	1.80915	1.846738178	1.801389967	0.04534821	0.036803556	0.017089308
1.918	1.902	1.898	1.932	-0.016	-0.83	32266	6168510	1.891	1.8531	1.82035	1.855239996	1.808842677	0.046397319	0.038722309	0.015350021
1.909	1.84	1.837	1.925	-0.062	-3.26	51483	9614874	1.8854	1.8543	1.82695	1.852895382	1.81115066	0.041744722	0.039326792	0.004835861
1.829	1.777	1.777	1.829	-0.063	-3.42	47554	8531236	1.8684	1.8537	1.8277	1.841219169	1.808620948	0.032598221	0.037981077	-0.010765713
1.768	1.785	1.768	1.791	0.008	0.45	27652	4919530	1.8444	1.854	1.8297	1.832570066	1.806871227	0.025698839	0.03552463	-0.019651581
1.789	1.801	1.77	1.817	0.016	0.9	24938	4484567	1.821	1.8516	1.83105	1.827713133	1.806436316	0.021276817	0.032675067	-0.022796501
1.81	1.817	1.807	1.828	0.016	0.89	25096	4560436	1.804	1.8475	1.83295	1.826064959	1.807218819	0.018846139	0.029909282	-0.022126285
1.817	1.812	1.791	1.818	-0.005	-0.28	37567	6781088	1.7984	1.8419	1.83385	1.823901119	1.807572984	0.016328134	0.027193052	-0.021729835
1.813	1.828	1.808	1.85	0.016	0.88	24285	4441609	1.8086	1.8385	1.8341	1.824531716	1.80908611	0.015445606	0.024843563	-0.018795914
1.826	1.883	1.813	1.884	0.055	3.01	37572	6963538	1.8282	1.8363	1.836	1.833526837	1.814561259	0.018965578	0.023667966	-0.009404776
1.885	1.902	1.878	1.918	0.019	1.01	42331	8040521	1.8484	1.8347	1.84015	1.844061169	1.821038252	0.023022917	0.023538956	-0.001032078
1.918	1.934	1.906	1.944	0.032	1.68	41815	8049255	1.8718	1.8379	1.8455	1.857897913	1.829405849	0.028492064	0.024529578	0.007924972
1.928	1.948	1.918	1.949	0.014	0.72	33921	6558280	1.899	1.8487	1.8515	1.871759772	1.838190659	0.033569113	0.026337485	0.014463257
1.954	1.968	1.954	1.984	0.02	1.03	39565	7793381	1.927	1.8678	1.86075	1.886565961	1.847806224	0.038759737	0.028821935	0.019875603
1.967	2.021	1.963	2.022	0.053	2.69	51740	10319573	1.9546	1.8914	1.8727	1.907248121	1.860635465	0.046612656	0.032380079	0.028465153
2.02	2.007	1.981	2.04	-0.014	-0.69	61055	12281595	1.9756	1.912	1.8818	1.922594564	1.871477339	0.051117224	0.036127508	0.029979432
2.003	2.015	1.997	2.037	0.008	0.4	50876	10267080	1.9918	1.9318	1.88965	1.936810785	1.882108699	0.054702086	0.039842424	0.029719324
2.043	2.076	2.013	2.076	0.061	3.03	59603	12219935	2.0174	1.9582	1.90005	1.95822451	1.896471082	0.061753428	0.044224625	0.035057607
2.06	2.11	2.059	2.119	0.034	1.64	81418	17050354	2.0458	1.9864	1.91245	1.981574586	1.912288105	0.069286481	0.049236996	0.04009897
2.11	2.113	2.091	2.119	0.003	0.14	63374	13376230	2.0642	2.0094	1.92285	2.00179388	1.92715571	0.07463817	0.054317231	0.040641879
2.098	2.086	2.081	2.128	-0.027	-1.28	69428	14607873	2.08	2.0278	1.93125	2.014748668	1.938921996	0.075826672	0.058619119	0.034415106
2.086	2.087	2.065	2.098	0.001	0.05	48054	10010825	2.0944	2.0431	1.9405	2.025864257	1.949890773	0.075973485	0.062089992	0.027766985
2.084	2.047	2.046	2.084	-0.04	-1.92	72820	15018696	2.0886	2.053	1.95085	2.02911591	1.957084071	0.072031839	0.064078362	0.015906955
2.025	1.995	1.995	2.04	-0.052	-2.54	56768	11422858	2.0656	2.0557	1.96175	2.023867309	1.959892666	0.063974642	0.064057618	-0.000165951
1.995	2.052	1.995	2.057	0.057	2.86	56702	11506253	2.0534	2.0588	1.9751	2.028195415	1.96671545	0.061479965	0.063542087	-0.004124244
2.048	2.085	2.04	2.098	0.033	1.61	74988	15594400	2.0532	2.0666	1.9893	2.036934582	1.975477289	0.061457293	0.063125128	-0.003335672
2.08	2.09	2.076	2.1	0.005	0.24	54038	11291823	2.0538	2.0741	2.00295	2.045098492	1.983960472	0.06113802	0.062727707	-0.003179373
2.087	2.033	2.028	2.089	-0.057	-2.73	84548	17407557	2.051	2.0698	2.014	2.043237186	1.987593037	0.055644149	0.061310995	-0.011333693
2.018	2.023	1.984	2.058	-0.01	-0.49	73277	14782202	2.0566	2.0611	2.02375	2.040123773	1.99021578	0.049907992	0.059030394	-0.018244804
2.024	2.025	2.012	2.043	0.002	0.1	44606	9049925	2.0512	2.0523	2.03085	2.037797038	1.992792394	0.045004645	0.056225245	-0.0224412
2.035	2.08	2.035	2.096	0.055	2.72	78427	16248687	2.0502	2.0517	2.03975	2.044289802	1.999252227	0.045037575	0.053987711	-0.017900272
2.087	2.061	2.052	2.095	-0.019	-0.91	77600	16047501	2.0444	2.0491	2.0461	2.046860601	2.003826143	0.043034458	0.05179706	-0.017525204
2.061	2.083	2.048	2.098	0.022	1.07	71464	14859465	2.0544	2.0527	2.05285	2.052420509	2.009690882	0.042729627	0.049983573	-0.014507892
2.077	2.1	2.077	2.1	0.017	0.82	63224	13225185	2.0698	2.0632	2.05945	2.059740431	2.016380455	0.043359976	0.048658854	-0.010597756
2.082	2.058	2.053	2.086	-0.042	-2	80255	16604873	2.0764	2.0638	2.0613	2.059472672	2.019463388	0.040009284	0.04692894	-0.013839311
2.066	2.092	2.066	2.094	0.034	1.65	68657	14302767	2.0788	2.0645	2.06555	2.064476876	2.024836476	0.0396404	0.045471232	-0.011661664
2.1	2.146	2.099	2.159	0.054	2.58	86852	18462750	2.0958	2.0701	2.0721	2.077018895	2.033811561	0.043207334	0.045018452	-0.003622237
2.141	2.209	2.136	2.213	0.063	2.94	87071	19051236	2.121	2.0877	2.07875	2.097323681	2.046788495	0.050535185	0.046121799	0.008826773
2.22	2.206	2.191	2.232	-0.003	-0.14	93772	20792762	2.1422	2.106	2.08355	2.114043114	2.058581951	0.055461164	0.047989672	0.014942984
2.191	2.195	2.17	2.212	-0.011	-0.5	120413	26348556	2.1696	2.123	2.08765	2.12649802	2.068687	0.05781102	0.049953942	0.015714157
2.208	2.208	2.195	2.213	0.013	0.59	89647	19769793	2.1928	2.1358	2.09375	2.139036786	2.079006489	0.060030297	0.051969213	0.016122169
2.216	2.246	2.215	2.275	0.038	1.72	127842	28786367	2.2128	2.1543	2.1017	2.155492665	2.091376387	0.064116278	0.054398626	0.019435304
2.246	2.395	2.245	2.395	0.149	6.63	141917	32971353	2.25	2.1855	2.1191	2.192339947	2.11386704	0.078472907	0.059213482	0.03851885
2.358	2.414	2.351	2.449	0.019	0.79	216874	51632169	2.2916	2.2169	2.14005	2.226441494	2.136099125	0.090342369	0.065439259	0.049806219
2.341	2.383	2.315	2.414	-0.031	-1.28	315059	74502176	2.3292	2.2494	2.1566	2.250527418	2.154388089	0.096139329	0.071579273	0.049120112
2.349	2.297	2.256	2.38	-0.086	-3.61	320676	74486895	2.347	2.2699	2.1672	2.257677046	2.16495194	0.092725106	0.07580844	0.033833333
2.068	2.067	2.067	2.159	-0.23	-10.01	335735	69834285	2.3112	2.262	2.16605	2.228342116	2.157696237	0.070645879	0.074775928	-0.008260098
2.095	2.261	2.094	2.264	0.194	9.39	337762	74313749	2.2844	2.2672	2.17745	2.233366406	2.165348371	0.068018035	0.073424349	-0.010812629
2.265	2.287	2.264	2.348	0.026	1.15	284678	65365614	2.259	2.2753	2.19065	2.241617728	2.174359606	0.067258122	0.072191104	-0.009865964
2.27	2.332	2.257	2.35	0.045	1.97	191340	44209570	2.2488	2.289	2.206	2.255522693	2.186036677	0.069486016	0.071650086	-0.004328141
2.329	2.372	2.311	2.372	0.04	1.72	200326	46961077	2.2638	2.3054	2.2206	2.273442279	2.199811743	0.073630536	0.072046176	0.003168719
2.385	2.423	2.38	2.448	0.051	2.15	209695	50713925	2.335	2.3231	2.2387	2.296451159	2.216344212	0.080106947	0.07365833	0.012897234
2.417	2.416	2.383	2.427	-0.007	-0.29	192754	46317297	2.366	2.3252	2.25535	2.314843288	2.231133534	0.083709754	0.075668615	0.016082278
2.41	2.467	2.397	2.47	0.051	2.11	164902	40233417	2.402	2.3305	2.2737	2.338252013	2.248605129	0.089646884	0.078464269	0.022365231
2.46	2.486	2.46	2.519	0.019	0.77	208380	51958315	2.4328	2.3408	2.2951	2.360982473	2.266189939	0.094792534	0.081729922	0.026125224
2.474	2.52	2.474	2.579	0.034	1.37	227922	57549812	2.4624	2.3631	2.3165	2.385446708	2.284990689	0.100456019	0.085475141	0.029961755
2.53	2.646	2.522	2.646	0.126	5	209657	54331106	2.507	2.421	2.3415	2.42553183	2.311732125	0.113799705	0.091140054	0.045319301
2.62	2.671	2.601	2.684	0.025	0.94	312639	82919126	2.558	2.462	2.3646	2.463296163	2.338344566	0.124951598	0.097902363	0.05409847
2.638	2.646	2.631	2.697	-0.025	-0.94	390844	103941750	2.5938	2.4979	2.3866	2.491404446	2.361133861	0.130270585	0.104376007	0.051789155
